,Usia,Gender,Gaji,Jumlah-Anak
8443,47,L,1-3jt,0
8444,53,L,5-10jt,6
8445,38,P,3-5jt,0
8446,57,L,1-3jt,5
8447,58,P,3-5jt,3
8448,33,P,5-10jt,3
8449,35,L,3-5jt,6
8450,60,L,5-10jt,2
8451,51,L,1-3jt,0
8452,53,P,5-10jt,3
8453,45,L,1-3jt,5
8454,47,P,1-3jt,4
8455,47,L,5-10jt,3
8456,59,P,3-5jt,2
8457,23,P,1-3jt,5
8458,25,L,3-5jt,2
8459,56,L,1-3jt,3
8460,23,L,5-10jt,0
8461,55,P,3-5jt,3
8462,21,L,5-10jt,4
8463,43,P,5-10jt,4
8464,57,L,1-3jt,4
8465,46,P,3-5jt,6
8466,35,L,5-10jt,6
8467,30,P,5-10jt,6
8468,22,L,3-5jt,4
8469,48,L,1-3jt,0
8470,29,L,5-10jt,4
8471,39,L,1-3jt,1
8472,55,L,1-3jt,4
8473,59,L,5-10jt,4
8474,48,P,1-3jt,2
8475,59,L,3-5jt,6
8476,56,L,3-5jt,0
8477,32,P,5-10jt,4
8478,57,P,5-10jt,5
8479,40,P,3-5jt,2
8480,48,P,1-3jt,1
8481,46,L,3-5jt,0
8482,35,P,3-5jt,3
8483,38,L,3-5jt,4
8484,20,P,1-3jt,4
8485,53,P,5-10jt,1
8486,58,L,3-5jt,3
8487,47,L,5-10jt,2
8488,40,P,5-10jt,4
8489,48,P,5-10jt,6
8490,58,L,1-3jt,4
8491,31,P,1-3jt,4
8492,45,P,3-5jt,4
8493,46,P,3-5jt,4
8494,42,P,3-5jt,2
8495,42,P,3-5jt,1
8496,46,P,3-5jt,4
8497,49,P,5-10jt,0
8498,43,L,1-3jt,1
8499,55,L,5-10jt,3
8500,33,P,5-10jt,6
8501,55,L,3-5jt,3
8502,23,P,5-10jt,5
8503,55,P,3-5jt,4
8504,19,P,3-5jt,0
8505,30,P,3-5jt,1
8506,32,P,3-5jt,4
8507,39,P,5-10jt,6
8508,41,P,5-10jt,3
8509,34,P,1-3jt,0
8510,30,P,3-5jt,3
8511,60,P,3-5jt,2
8512,23,P,1-3jt,5
8513,42,P,3-5jt,6
8514,53,P,1-3jt,4
8515,46,P,1-3jt,0
8516,31,P,1-3jt,3
8517,57,L,1-3jt,6
8518,48,P,3-5jt,1
8519,53,L,1-3jt,4
8520,55,L,3-5jt,6
8521,31,L,5-10jt,6
8522,56,L,5-10jt,2
8523,26,P,5-10jt,4
8524,58,P,3-5jt,6
8525,31,P,1-3jt,6
8526,48,L,3-5jt,6
8527,22,P,5-10jt,1
8528,32,L,3-5jt,5
8529,45,P,5-10jt,1
8530,17,L,5-10jt,4
8531,40,L,5-10jt,5
8532,50,L,1-3jt,0
8533,23,P,3-5jt,2
8534,41,P,1-3jt,6
8535,55,P,3-5jt,6
8536,50,P,1-3jt,0
8537,27,L,1-3jt,1
8538,24,P,5-10jt,0
8539,46,P,1-3jt,2
8540,18,L,5-10jt,6
8541,36,L,5-10jt,2
8542,36,P,5-10jt,6
8543,22,L,5-10jt,5
8544,27,P,5-10jt,1
8545,32,P,1-3jt,3
8546,30,P,1-3jt,1
8547,39,L,1-3jt,4
8548,32,P,1-3jt,0
8549,39,L,1-3jt,6
8550,23,P,1-3jt,3
8551,31,L,5-10jt,4
8552,50,L,3-5jt,5
8553,19,L,1-3jt,6
8554,39,L,3-5jt,5
8555,57,L,1-3jt,2
8556,34,P,1-3jt,2
8557,29,P,5-10jt,1
8558,41,P,1-3jt,5
8559,28,P,5-10jt,6
8560,54,P,1-3jt,6
8561,17,P,1-3jt,6
8562,60,L,3-5jt,6
8563,18,L,5-10jt,4
8564,26,P,3-5jt,2
8565,53,L,1-3jt,0
8566,51,P,1-3jt,1
8567,36,P,3-5jt,5
8568,50,P,3-5jt,5
8569,46,P,1-3jt,1
8570,27,L,3-5jt,0
8571,54,P,5-10jt,4
8572,45,P,3-5jt,1
8573,23,P,1-3jt,2
8574,54,L,1-3jt,4
8575,20,P,3-5jt,2
8576,59,L,5-10jt,1
8577,51,L,1-3jt,5
8578,38,P,3-5jt,3
8579,22,L,3-5jt,2
8580,22,P,3-5jt,3
8581,29,L,3-5jt,1
8582,43,P,1-3jt,5
8583,38,L,1-3jt,2
8584,23,P,1-3jt,5
8585,24,L,3-5jt,5
8586,31,P,1-3jt,1
8587,49,P,1-3jt,4
8588,56,L,1-3jt,3
8589,32,L,5-10jt,6
8590,55,P,5-10jt,1
8591,54,P,5-10jt,4
8592,22,L,1-3jt,4
8593,19,L,5-10jt,1
8594,26,P,3-5jt,1
8595,55,P,1-3jt,2
8596,60,L,5-10jt,1
8597,31,P,1-3jt,5
8598,36,L,5-10jt,2
8599,39,L,3-5jt,3
8600,48,P,1-3jt,6
8601,43,L,1-3jt,4
8602,49,L,5-10jt,0
8603,23,P,5-10jt,1
8604,57,L,5-10jt,2
8605,52,P,3-5jt,2
8606,22,P,5-10jt,4
8607,49,P,5-10jt,6
8608,36,L,3-5jt,4
8609,41,L,3-5jt,6
8610,41,P,5-10jt,1
8611,50,P,1-3jt,2
8612,33,L,5-10jt,6
8613,38,L,1-3jt,0
8614,17,L,1-3jt,2
8615,35,P,3-5jt,0
8616,41,P,3-5jt,6
8617,52,L,5-10jt,4
8618,49,L,3-5jt,4
8619,35,P,1-3jt,1
8620,22,L,3-5jt,5
8621,21,L,1-3jt,6
8622,48,P,3-5jt,6
8623,46,P,5-10jt,2
8624,58,P,5-10jt,0
8625,34,L,1-3jt,0
8626,23,L,5-10jt,2
8627,40,L,5-10jt,5
8628,31,P,3-5jt,0
8629,53,P,3-5jt,0
8630,50,P,5-10jt,0
8631,34,P,3-5jt,1
8632,29,P,1-3jt,2
8633,29,L,1-3jt,3
8634,43,L,5-10jt,0
8635,26,L,3-5jt,2
8636,45,L,5-10jt,1
8637,57,L,1-3jt,1
8638,23,P,5-10jt,4
8639,20,P,5-10jt,1
8640,55,L,3-5jt,3
8641,30,P,3-5jt,4
8642,56,P,1-3jt,3
8643,53,L,3-5jt,0
8644,33,P,1-3jt,6
8645,60,P,5-10jt,4
8646,17,P,1-3jt,3
8647,22,L,3-5jt,2
8648,51,P,3-5jt,0
8649,58,P,3-5jt,5
8650,19,P,3-5jt,3
8651,44,P,3-5jt,3
8652,40,L,5-10jt,2
8653,24,L,3-5jt,3
8654,57,L,1-3jt,2
8655,41,L,5-10jt,0
8656,52,L,5-10jt,5
8657,58,P,1-3jt,1
8658,45,P,1-3jt,0
8659,38,P,1-3jt,1
8660,27,L,1-3jt,2
8661,32,L,1-3jt,6
8662,28,P,5-10jt,4
8663,28,L,1-3jt,5
8664,60,L,5-10jt,4
8665,43,L,1-3jt,6
8666,50,L,5-10jt,1
8667,28,P,1-3jt,6
8668,24,P,3-5jt,2
8669,21,P,3-5jt,1
8670,48,L,1-3jt,2
8671,55,L,1-3jt,0
8672,27,L,1-3jt,3
8673,36,L,1-3jt,6
8674,25,P,1-3jt,1
8675,25,L,5-10jt,0
8676,33,P,5-10jt,4
8677,59,P,3-5jt,5
8678,50,P,1-3jt,5
8679,41,L,3-5jt,1
8680,58,L,5-10jt,6
8681,60,P,1-3jt,6
8682,40,P,3-5jt,6
8683,48,L,1-3jt,6
8684,35,P,5-10jt,0
8685,22,L,3-5jt,6
8686,35,L,5-10jt,6
8687,24,L,5-10jt,0
8688,29,P,1-3jt,4
8689,40,L,3-5jt,3
8690,19,L,3-5jt,0
8691,42,L,3-5jt,2
8692,29,P,3-5jt,2
8693,27,P,5-10jt,2
8694,42,P,3-5jt,3
8695,23,L,5-10jt,3
8696,50,P,1-3jt,6
8697,31,P,3-5jt,5
8698,31,P,5-10jt,5
8699,26,L,3-5jt,5
8700,36,L,5-10jt,4
8701,46,L,5-10jt,5
8702,20,L,5-10jt,6
8703,46,L,5-10jt,2
8704,31,P,1-3jt,3
8705,43,P,5-10jt,2
8706,22,L,3-5jt,3
8707,36,P,1-3jt,6
8708,49,P,3-5jt,0
8709,43,L,3-5jt,1
8710,36,L,3-5jt,3
8711,37,L,3-5jt,1
8712,49,L,3-5jt,2
8713,45,L,1-3jt,2
8714,20,L,3-5jt,2
8715,39,L,1-3jt,3
8716,19,L,3-5jt,2
8717,22,L,1-3jt,4
8718,51,L,5-10jt,0
8719,23,L,1-3jt,0
8720,41,P,5-10jt,6
8721,48,P,1-3jt,5
8722,48,L,3-5jt,1
8723,41,P,5-10jt,2
8724,37,L,5-10jt,0
8725,43,P,5-10jt,6
8726,58,P,5-10jt,6
8727,18,L,5-10jt,3
8728,57,L,1-3jt,3
8729,17,L,3-5jt,1
8730,31,P,3-5jt,5
8731,50,L,3-5jt,4
8732,60,P,5-10jt,1
8733,47,P,5-10jt,2
8734,45,L,5-10jt,1
8735,17,P,5-10jt,4
8736,27,L,1-3jt,2
8737,24,P,1-3jt,1
8738,19,L,3-5jt,3
8739,23,P,3-5jt,0
8740,44,P,3-5jt,5
8741,31,P,5-10jt,0
8742,51,L,5-10jt,4
8743,49,L,3-5jt,3
8744,33,P,5-10jt,6
8745,36,L,5-10jt,0
8746,41,L,3-5jt,3
8747,35,P,3-5jt,0
8748,43,L,5-10jt,4
8749,58,P,3-5jt,1
8750,55,P,1-3jt,1
8751,22,P,3-5jt,3
8752,24,P,1-3jt,6
8753,43,P,3-5jt,6
8754,26,P,5-10jt,1
8755,59,L,3-5jt,5
8756,40,L,1-3jt,1
8757,22,P,3-5jt,6
8758,20,P,5-10jt,4
8759,43,P,5-10jt,6
8760,18,P,3-5jt,4
8761,48,P,3-5jt,2
8762,18,L,3-5jt,5
8763,27,L,3-5jt,5
8764,21,L,3-5jt,6
8765,42,P,3-5jt,5
8766,32,P,1-3jt,5
8767,53,L,1-3jt,6
8768,32,L,1-3jt,5
8769,49,P,5-10jt,6
8770,42,P,1-3jt,4
8771,54,P,1-3jt,5
8772,26,P,3-5jt,6
8773,56,L,5-10jt,1
8774,34,L,1-3jt,6
8775,37,L,5-10jt,1
8776,44,L,3-5jt,0
8777,59,L,3-5jt,5
8778,54,L,1-3jt,5
8779,22,L,3-5jt,4
8780,46,P,5-10jt,2
8781,29,L,3-5jt,3
8782,59,L,1-3jt,2
8783,22,L,3-5jt,3
8784,28,L,3-5jt,6
8785,17,P,5-10jt,4
8786,31,L,1-3jt,0
8787,41,P,5-10jt,6
8788,57,L,3-5jt,2
8789,18,P,1-3jt,3
8790,44,L,5-10jt,0
8791,53,L,3-5jt,4
8792,33,P,5-10jt,5
8793,50,P,1-3jt,3
8794,24,L,1-3jt,2
8795,43,L,5-10jt,3
8796,32,P,1-3jt,4
8797,54,L,3-5jt,5
8798,18,P,3-5jt,4
8799,58,L,5-10jt,1
8800,43,L,1-3jt,2
8801,31,P,5-10jt,6
8802,46,L,5-10jt,2
8803,53,P,5-10jt,5
8804,34,L,3-5jt,1
8805,31,P,5-10jt,4
8806,23,L,3-5jt,3
8807,25,L,1-3jt,3
8808,50,P,3-5jt,6
8809,44,P,1-3jt,2
8810,40,L,3-5jt,5
8811,60,L,1-3jt,0
8812,52,L,3-5jt,2
8813,56,P,1-3jt,2
8814,22,P,1-3jt,1
8815,33,L,3-5jt,2
8816,56,P,5-10jt,1
8817,45,L,3-5jt,0
8818,31,P,3-5jt,5
8819,27,L,5-10jt,5
8820,36,L,3-5jt,0
8821,59,P,3-5jt,6
8822,41,P,5-10jt,2
8823,44,P,1-3jt,0
8824,52,P,5-10jt,4
8825,50,P,1-3jt,1
8826,33,L,1-3jt,0
8827,45,P,5-10jt,2
8828,39,P,3-5jt,4
8829,17,L,3-5jt,3
8830,20,P,5-10jt,6
8831,46,P,5-10jt,1
8832,40,P,5-10jt,5
8833,21,L,3-5jt,2
8834,42,L,5-10jt,6
8835,56,P,1-3jt,6
8836,23,L,1-3jt,4
8837,34,P,3-5jt,0
8838,19,L,1-3jt,0
8839,45,L,5-10jt,1
8840,57,P,1-3jt,3
8841,34,L,1-3jt,0
8842,26,P,1-3jt,5
8843,22,L,3-5jt,5
8844,41,L,5-10jt,6
8845,23,P,5-10jt,3
8846,34,P,3-5jt,6
8847,19,L,3-5jt,3
8848,51,L,1-3jt,1
8849,47,P,1-3jt,1
8850,38,L,1-3jt,2
8851,50,L,3-5jt,6
8852,25,L,1-3jt,6
8853,18,P,1-3jt,3
8854,17,P,3-5jt,6
8855,47,P,5-10jt,1
8856,45,P,3-5jt,0
8857,22,L,5-10jt,0
8858,60,L,1-3jt,3
8859,38,P,5-10jt,0
8860,37,L,3-5jt,1
8861,56,P,3-5jt,0
8862,42,L,5-10jt,1
8863,53,P,3-5jt,3
8864,36,P,3-5jt,3
8865,24,P,1-3jt,2
8866,29,L,5-10jt,2
8867,48,P,5-10jt,1
8868,46,L,3-5jt,1
8869,58,P,5-10jt,3
8870,26,L,5-10jt,2
8871,57,P,3-5jt,5
8872,46,P,1-3jt,5
8873,19,L,3-5jt,0
8874,48,P,5-10jt,6
8875,37,P,1-3jt,1
8876,60,P,5-10jt,5
8877,42,L,1-3jt,1
8878,39,L,3-5jt,4
8879,23,L,5-10jt,5
8880,37,P,1-3jt,1
8881,23,L,3-5jt,3
8882,33,P,5-10jt,3
8883,22,L,5-10jt,5
8884,59,P,1-3jt,6
8885,17,L,3-5jt,0
8886,30,L,1-3jt,6
8887,29,P,5-10jt,4
8888,55,P,3-5jt,4
8889,42,P,3-5jt,1
8890,32,P,5-10jt,5
8891,43,L,5-10jt,2
8892,40,P,5-10jt,6
8893,25,L,1-3jt,1
8894,40,P,1-3jt,1
8895,54,L,3-5jt,4
8896,18,L,3-5jt,3
8897,33,L,3-5jt,1
8898,45,L,1-3jt,1
8899,58,L,5-10jt,4
8900,48,P,1-3jt,3
8901,37,P,1-3jt,4
8902,54,L,3-5jt,1
8903,22,P,3-5jt,4
8904,34,L,5-10jt,5
8905,49,L,1-3jt,2
8906,37,P,1-3jt,6
8907,47,P,3-5jt,2
8908,59,L,5-10jt,3
8909,56,P,3-5jt,2
8910,29,L,1-3jt,5
8911,33,L,5-10jt,5
8912,50,P,1-3jt,0
8913,52,L,5-10jt,5
8914,34,L,5-10jt,6
8915,44,P,1-3jt,1
8916,43,P,1-3jt,1
8917,24,L,3-5jt,0
8918,54,P,1-3jt,1
8919,37,P,3-5jt,6
8920,22,L,3-5jt,2
8921,22,L,1-3jt,3
8922,47,L,1-3jt,2
8923,21,L,5-10jt,2
8924,23,P,1-3jt,0
8925,57,P,3-5jt,6
8926,39,P,1-3jt,0
8927,49,L,5-10jt,5
8928,59,L,1-3jt,6
8929,23,P,3-5jt,0
8930,48,L,1-3jt,4
8931,56,L,1-3jt,3
8932,49,L,5-10jt,5
8933,43,P,1-3jt,5
8934,53,L,5-10jt,5
8935,58,P,5-10jt,5
8936,58,L,1-3jt,6
8937,56,L,5-10jt,4
8938,53,L,5-10jt,1
8939,44,P,3-5jt,0
8940,57,L,3-5jt,1
8941,50,L,5-10jt,6
8942,51,P,1-3jt,2
8943,27,P,1-3jt,2
8944,55,P,3-5jt,5
8945,18,P,1-3jt,3
8946,45,L,5-10jt,5
8947,33,L,3-5jt,6
8948,48,L,1-3jt,3
8949,50,L,1-3jt,3
8950,38,L,3-5jt,6
8951,44,P,1-3jt,3
8952,50,P,1-3jt,5
8953,47,L,1-3jt,0
8954,31,P,5-10jt,1
8955,30,P,5-10jt,1
8956,51,L,1-3jt,3
8957,30,P,3-5jt,2
8958,47,L,5-10jt,4
8959,22,P,1-3jt,1
8960,49,L,1-3jt,3
8961,36,L,5-10jt,1
8962,41,P,1-3jt,5
8963,36,P,5-10jt,4
8964,37,L,3-5jt,2
8965,43,P,1-3jt,1
8966,54,P,5-10jt,4
8967,34,L,5-10jt,5
8968,21,P,3-5jt,6
8969,60,P,3-5jt,0
8970,22,P,3-5jt,2
8971,35,L,3-5jt,0
8972,22,L,5-10jt,4
8973,20,L,3-5jt,5
8974,55,P,1-3jt,0
8975,47,L,1-3jt,5
8976,33,P,3-5jt,2
8977,32,P,5-10jt,2
8978,56,L,5-10jt,4
8979,47,L,5-10jt,4
8980,48,P,3-5jt,1
8981,20,P,5-10jt,4
8982,60,L,3-5jt,1
8983,41,L,1-3jt,3
8984,53,P,1-3jt,3
8985,59,P,3-5jt,2
8986,38,P,5-10jt,2
8987,51,P,1-3jt,3
8988,56,L,3-5jt,1
8989,38,L,3-5jt,4
8990,17,L,5-10jt,6
8991,54,L,3-5jt,3
8992,49,L,3-5jt,6
8993,33,P,1-3jt,4
8994,54,P,3-5jt,5
8995,34,L,3-5jt,6
8996,33,P,1-3jt,2
8997,46,L,3-5jt,0
8998,20,P,3-5jt,4
8999,17,P,5-10jt,5
9000,43,P,1-3jt,4
9001,47,L,1-3jt,0
9002,44,P,3-5jt,6
9003,29,L,1-3jt,3
9004,26,P,1-3jt,4
9005,57,P,1-3jt,4
9006,43,P,1-3jt,4
9007,25,P,3-5jt,0
9008,19,L,5-10jt,2
9009,36,P,1-3jt,3
9010,53,L,1-3jt,3
9011,51,P,3-5jt,1
9012,31,L,1-3jt,3
9013,31,P,5-10jt,1
9014,25,L,1-3jt,0
9015,32,L,3-5jt,3
9016,56,L,3-5jt,2
9017,47,L,1-3jt,5
9018,53,P,1-3jt,5
9019,32,P,5-10jt,1
9020,23,L,5-10jt,0
9021,34,P,3-5jt,6
9022,56,L,3-5jt,5
9023,44,L,1-3jt,4
9024,40,P,5-10jt,2
9025,18,P,5-10jt,2
9026,44,L,1-3jt,0
9027,25,L,5-10jt,0
9028,42,L,3-5jt,6
9029,34,P,1-3jt,3
9030,21,L,5-10jt,2
9031,53,L,5-10jt,4
9032,46,P,1-3jt,6
9033,48,P,5-10jt,1
9034,60,P,1-3jt,6
9035,21,P,5-10jt,2
9036,22,L,3-5jt,2
9037,36,P,1-3jt,2
9038,18,P,1-3jt,3
9039,55,L,5-10jt,1
9040,43,P,1-3jt,3
9041,25,P,1-3jt,4
9042,31,P,5-10jt,0
9043,38,L,1-3jt,2
9044,37,L,5-10jt,1
9045,32,L,3-5jt,0
9046,21,P,5-10jt,3
9047,59,L,1-3jt,2
9048,44,L,5-10jt,3
9049,53,L,3-5jt,5
9050,52,P,5-10jt,1
9051,17,P,3-5jt,1
9052,17,P,1-3jt,5
9053,33,L,1-3jt,0
9054,33,P,5-10jt,6
9055,33,P,3-5jt,4
9056,34,P,3-5jt,2
9057,29,P,1-3jt,3
9058,24,L,5-10jt,3
9059,20,P,5-10jt,2
9060,37,L,1-3jt,5
9061,32,L,3-5jt,4
9062,55,L,5-10jt,0
9063,23,L,5-10jt,3
9064,30,L,3-5jt,4
9065,31,L,5-10jt,4
9066,57,L,1-3jt,6
9067,41,L,1-3jt,2
9068,27,L,1-3jt,0
9069,55,P,5-10jt,5
9070,25,P,1-3jt,5
9071,27,L,5-10jt,4
9072,28,P,5-10jt,5
9073,51,L,5-10jt,5
9074,56,L,5-10jt,5
9075,45,P,5-10jt,1
9076,49,L,5-10jt,0
9077,50,L,3-5jt,5
9078,31,P,3-5jt,6
9079,52,L,1-3jt,4
9080,44,P,3-5jt,2
9081,40,P,1-3jt,6
9082,57,L,5-10jt,4
9083,18,L,1-3jt,6
9084,48,P,3-5jt,3
9085,34,P,3-5jt,3
9086,36,L,3-5jt,2
9087,55,L,3-5jt,2
9088,52,P,3-5jt,1
9089,25,L,3-5jt,1
9090,52,L,3-5jt,1
9091,43,P,1-3jt,2
9092,50,P,3-5jt,2
9093,31,L,3-5jt,2
9094,39,L,3-5jt,4
9095,25,L,5-10jt,2
9096,25,L,3-5jt,5
9097,38,P,3-5jt,6
9098,38,L,3-5jt,5
9099,34,P,1-3jt,6
9100,24,L,1-3jt,6
9101,21,P,5-10jt,3
9102,27,P,1-3jt,2
9103,34,L,5-10jt,1
9104,60,P,3-5jt,0
9105,53,L,1-3jt,2
9106,35,L,5-10jt,3
9107,22,L,3-5jt,0
9108,58,P,5-10jt,2
9109,35,L,3-5jt,4
9110,44,L,3-5jt,5
9111,51,L,1-3jt,1
9112,21,P,5-10jt,6
9113,20,P,1-3jt,2
9114,37,P,1-3jt,5
9115,46,P,1-3jt,0
9116,41,P,5-10jt,0
9117,27,P,1-3jt,5
9118,34,L,1-3jt,1
9119,21,P,3-5jt,0
9120,35,P,1-3jt,0
9121,34,P,5-10jt,3
9122,22,P,5-10jt,3
9123,41,L,5-10jt,5
9124,44,L,1-3jt,0
9125,52,P,3-5jt,0
9126,23,L,5-10jt,6
9127,39,L,5-10jt,0
9128,18,P,1-3jt,6
9129,40,L,1-3jt,4
9130,41,L,1-3jt,2
9131,50,L,1-3jt,6
9132,51,L,1-3jt,4
9133,45,L,3-5jt,0
9134,49,L,3-5jt,2
9135,20,L,5-10jt,0
9136,44,P,3-5jt,4
9137,41,L,1-3jt,3
9138,27,L,3-5jt,1
9139,22,L,1-3jt,4
9140,53,L,1-3jt,1
9141,23,L,3-5jt,6
9142,42,L,3-5jt,2
9143,55,L,1-3jt,5
9144,38,L,3-5jt,0
9145,43,P,1-3jt,2
9146,38,P,3-5jt,3
9147,55,L,1-3jt,5
9148,23,L,5-10jt,4
9149,38,P,3-5jt,5
9150,25,P,5-10jt,2
9151,35,L,5-10jt,2
9152,22,L,3-5jt,0
9153,22,P,5-10jt,3
9154,56,L,5-10jt,5
9155,42,L,3-5jt,6
9156,48,P,1-3jt,5
9157,53,P,5-10jt,3
9158,38,L,1-3jt,6
9159,23,L,3-5jt,3
9160,46,P,5-10jt,1
9161,43,P,3-5jt,6
9162,25,P,3-5jt,6
9163,53,L,5-10jt,1
9164,50,L,5-10jt,3
9165,59,P,3-5jt,4
9166,48,P,3-5jt,4
9167,21,P,5-10jt,4
9168,40,L,3-5jt,6
9169,23,L,1-3jt,0
9170,40,P,1-3jt,3
9171,31,L,5-10jt,0
9172,23,P,1-3jt,1
9173,42,L,5-10jt,2
9174,33,P,1-3jt,1
9175,57,L,5-10jt,0
9176,54,L,3-5jt,0
9177,55,L,1-3jt,3
9178,20,P,1-3jt,0
9179,26,P,5-10jt,6
9180,47,L,5-10jt,3
9181,60,P,1-3jt,0
9182,48,L,1-3jt,1
9183,46,L,1-3jt,6
9184,40,L,1-3jt,1
9185,23,P,3-5jt,0
9186,42,L,5-10jt,2
9187,50,P,1-3jt,5
9188,43,P,5-10jt,0
9189,50,L,1-3jt,0
9190,55,P,3-5jt,0
9191,29,L,1-3jt,3
9192,28,L,5-10jt,5
9193,47,P,1-3jt,3
9194,50,P,5-10jt,4
9195,50,P,3-5jt,1
9196,38,L,3-5jt,1
9197,39,P,3-5jt,1
9198,41,P,1-3jt,2
9199,30,P,3-5jt,3
9200,26,L,1-3jt,1
9201,21,P,1-3jt,4
9202,48,L,5-10jt,6
9203,17,L,5-10jt,3
9204,20,L,1-3jt,1
9205,41,P,5-10jt,1
9206,19,P,3-5jt,0
9207,46,L,3-5jt,6
9208,37,L,5-10jt,6
9209,39,L,5-10jt,1
9210,38,P,5-10jt,5
9211,37,P,1-3jt,0
9212,59,L,1-3jt,2
9213,21,P,1-3jt,5
9214,53,P,5-10jt,6
9215,50,P,1-3jt,0
9216,41,L,1-3jt,4
9217,33,L,3-5jt,4
9218,59,P,5-10jt,0
9219,25,P,1-3jt,2
9220,58,P,3-5jt,4
9221,46,P,1-3jt,5
9222,35,P,5-10jt,2
9223,36,P,5-10jt,5
9224,60,L,1-3jt,1
9225,18,P,5-10jt,0
9226,56,P,1-3jt,1
9227,34,L,5-10jt,2
9228,34,P,1-3jt,6
9229,45,P,1-3jt,2
9230,30,P,5-10jt,3
9231,46,P,1-3jt,1
9232,56,P,3-5jt,5
9233,55,P,5-10jt,3
9234,29,P,1-3jt,6
9235,40,P,5-10jt,3
9236,17,L,1-3jt,4
9237,51,P,3-5jt,2
9238,40,L,3-5jt,3
9239,58,L,1-3jt,1
9240,18,P,5-10jt,0
9241,40,P,1-3jt,3
9242,54,L,1-3jt,6
9243,57,L,5-10jt,0
9244,26,P,1-3jt,0
9245,52,P,1-3jt,0
9246,43,L,1-3jt,1
9247,18,L,1-3jt,4
9248,17,L,1-3jt,3
9249,41,L,3-5jt,3
9250,59,P,3-5jt,3
9251,34,L,5-10jt,1
9252,29,L,5-10jt,3
9253,28,L,5-10jt,3
9254,34,P,3-5jt,5
9255,38,P,5-10jt,4
9256,18,L,3-5jt,1
9257,20,P,5-10jt,6
9258,32,P,3-5jt,3
9259,25,L,3-5jt,3
9260,18,L,5-10jt,0
9261,36,P,1-3jt,1
9262,37,P,3-5jt,1
9263,27,P,3-5jt,4
9264,23,P,1-3jt,1
9265,26,P,3-5jt,3
9266,38,L,5-10jt,0
9267,46,P,3-5jt,1
9268,48,P,3-5jt,3
9269,57,L,5-10jt,3
9270,39,L,5-10jt,5
9271,44,P,5-10jt,1
9272,57,L,1-3jt,2
9273,28,P,3-5jt,3
9274,46,L,1-3jt,4
9275,45,P,1-3jt,6
9276,55,L,1-3jt,3
9277,50,P,3-5jt,2
9278,37,P,5-10jt,1
9279,25,L,1-3jt,2
9280,35,L,5-10jt,4
9281,30,L,1-3jt,0
9282,38,P,3-5jt,1
9283,18,L,1-3jt,4
9284,31,L,3-5jt,5
9285,52,P,5-10jt,1
9286,45,L,1-3jt,4
9287,45,L,1-3jt,2
9288,34,L,1-3jt,0
9289,58,L,5-10jt,1
9290,60,L,5-10jt,1
9291,57,P,1-3jt,0
9292,26,P,1-3jt,3
9293,38,L,5-10jt,1
9294,26,L,1-3jt,2
9295,53,L,3-5jt,4
9296,43,P,5-10jt,4
9297,23,P,5-10jt,1
9298,18,L,3-5jt,0
9299,37,L,1-3jt,0
9300,53,L,1-3jt,5
9301,18,L,5-10jt,1
9302,59,P,3-5jt,1
9303,58,P,5-10jt,5
9304,49,L,3-5jt,4
9305,25,L,1-3jt,3
9306,51,L,5-10jt,1
9307,59,L,3-5jt,3
9308,47,P,3-5jt,3
9309,18,P,1-3jt,6
9310,32,L,3-5jt,3
9311,38,L,5-10jt,3
9312,39,L,5-10jt,4
9313,29,L,1-3jt,2
9314,17,P,1-3jt,6
9315,39,L,3-5jt,5
9316,29,P,3-5jt,4
9317,40,P,1-3jt,1
9318,39,P,1-3jt,1
9319,27,L,3-5jt,1
9320,25,L,1-3jt,5
9321,50,P,1-3jt,6
9322,17,P,1-3jt,5
9323,22,L,5-10jt,1
9324,48,L,1-3jt,4
9325,55,L,3-5jt,2
9326,52,P,1-3jt,5
9327,19,P,1-3jt,0
9328,51,P,1-3jt,1
9329,35,P,5-10jt,1
9330,40,P,3-5jt,1
9331,55,P,5-10jt,4
9332,20,P,3-5jt,1
9333,26,L,3-5jt,2
9334,25,L,1-3jt,6
9335,42,L,3-5jt,1
9336,21,L,3-5jt,1
9337,50,L,1-3jt,2
9338,32,L,1-3jt,4
9339,50,L,5-10jt,4
9340,19,L,1-3jt,4
9341,47,P,3-5jt,3
9342,31,L,5-10jt,4
9343,49,L,1-3jt,3
9344,26,L,5-10jt,2
9345,38,L,1-3jt,6
9346,17,P,5-10jt,5
9347,40,P,1-3jt,2
9348,18,P,3-5jt,1
9349,37,L,1-3jt,1
9350,18,P,3-5jt,3
9351,49,P,1-3jt,4
9352,25,P,1-3jt,6
9353,32,P,5-10jt,4
9354,60,L,5-10jt,6
9355,56,P,5-10jt,4
9356,36,P,3-5jt,5
9357,32,L,5-10jt,6
9358,25,P,1-3jt,6
9359,58,L,3-5jt,0
9360,48,P,5-10jt,4
9361,58,L,5-10jt,4
9362,28,L,1-3jt,3
9363,47,P,1-3jt,6
9364,38,L,5-10jt,2
9365,58,L,3-5jt,0
9366,31,P,3-5jt,4
9367,46,L,5-10jt,6
9368,48,L,3-5jt,0
9369,31,P,5-10jt,1
9370,55,P,3-5jt,0
9371,33,L,3-5jt,5
9372,51,L,1-3jt,0
9373,38,L,1-3jt,6
